SiteID, 17152.0,Site Timezone,-6.0,Data Timezone,-6.0
Longitude, -95.205444
Latitude, 35.03545
Year,Month,Day,Hour,Minute,power (MW),wind speed at 100m (m/s)
2011,11,29,0,40,6.2250000000000005,7.224
2011,11,29,0,45,6.133,7.184
2011,11,29,0,50,5.97,7.114
2011,11,29,0,55,6.134,7.184
2011,11,29,1,0,6.625,7.3790000000000004
2011,11,29,1,5,6.886,7.468
2011,11,29,1,10,6.86,7.4590000000000005
2011,11,29,1,15,6.7620000000000005,7.425
2011,11,29,1,20,6.558,7.355
2011,11,29,1,25,6.196,7.2090000000000005
2011,11,29,1,30,5.798,7.038
2011,11,29,1,35,5.6930000000000005,6.992
2011,11,29,1,40,5.7940000000000005,7.035
2011,11,29,1,45,5.994,7.12
2011,11,29,1,50,6.215,7.215
2011,11,29,1,55,6.329,7.264
2011,11,29,2,0,6.223,7.218
2011,11,29,2,5,5.952,7.102
2011,11,29,2,10,5.8100000000000005,7.041
2011,11,29,2,15,5.797,7.035
2011,11,29,2,20,5.775,7.026
2011,11,29,2,25,5.789,7.032
2011,11,29,2,30,5.796,7.035
2011,11,29,2,35,5.668,6.98
2011,11,29,2,40,5.596,6.949
2011,11,29,2,45,5.54,6.925
2011,11,29,2,50,5.348,6.8420000000000005
2011,11,29,2,55,5.292,6.8180000000000005
2011,11,29,3,0,5.249,6.8
2011,11,29,3,5,5.15,6.757000000000001
2011,11,29,3,10,5.243,6.797
2011,11,29,3,15,5.577,6.94
2011,11,29,3,20,5.934,7.093
2011,11,29,3,25,6.361,7.276
2011,11,29,3,30,7.045,7.517
2011,11,29,3,35,7.4670000000000005,7.66
2011,11,29,3,40,7.496,7.67
2011,11,29,3,45,7.363,7.6240000000000006
2011,11,29,3,50,7.175,7.5600000000000005
2011,11,29,3,55,6.961,7.486
2011,11,29,4,0,6.782,7.425
2011,11,29,4,5,6.702,7.398000000000001
2011,11,29,4,10,6.649,7.38
2011,11,29,4,15,6.721,7.404
2011,11,29,4,20,6.856,7.45
2011,11,29,4,25,7.045,7.514
2011,11,29,4,30,7.324,7.609
2011,11,29,4,35,7.53,7.679
2011,11,29,4,40,7.6930000000000005,7.734
2011,11,29,4,45,7.8100000000000005,7.773000000000001
2011,11,29,4,50,7.722,7.743
2011,11,29,4,55,7.652,7.718
2011,11,29,5,0,7.437,7.6450000000000005
2011,11,29,5,5,7.303,7.6000000000000005
2011,11,29,5,10,7.402,7.633
2011,11,29,5,15,7.609,7.703
2011,11,29,5,20,7.824,7.777
2011,11,29,5,25,7.995,7.835
2011,11,29,5,30,8.023,7.844
2011,11,29,5,35,8.077,7.862
2011,11,29,5,40,8.204,7.905
2011,11,29,5,45,8.348,7.954
2011,11,29,5,50,8.501,8.005
2011,11,29,5,55,8.662,8.06
2011,11,29,6,0,8.743,8.088000000000001
2011,11,29,6,5,8.842,8.121
2011,11,29,6,10,8.914,8.146
2011,11,29,6,15,8.807,8.109
2011,11,29,6,20,8.584,8.033
2011,11,29,6,25,8.441,7.984
2011,11,29,6,30,8.521,8.012
2011,11,29,6,35,8.682,8.066
2011,11,29,6,40,8.808,8.109
2011,11,29,6,45,8.942,8.155
2011,11,29,6,50,9.05,8.192
2011,11,29,6,55,9.096,8.207
2011,11,29,7,0,9.097,8.207
2011,11,29,7,5,9.242,8.256
2011,11,29,7,10,9.494,8.341
2011,11,29,7,15,9.912,8.485
2011,11,29,7,20,10.48,8.68
2011,11,29,7,25,10.951,8.842
2011,11,29,7,30,11.253,8.945
2011,11,29,7,35,11.52,9.037
2011,11,29,7,40,11.698,9.098
2011,11,29,7,45,11.912,9.171
2011,11,29,7,50,12.001,9.202
2011,11,29,7,55,12.241,9.284
2011,11,29,8,0,12.591000000000001,9.409
2011,11,29,8,5,12.331,9.315
2011,11,29,8,10,12.189,9.266
2011,11,29,8,15,12.048,9.217
2011,11,29,8,20,11.887,9.162
2011,11,29,8,25,11.372,8.985
2011,11,29,8,30,10.795,8.786
2011,11,29,8,35,9.765,8.433
2011,11,29,8,40,9.246,8.256
2011,11,29,8,45,8.598,8.036
2011,11,29,8,50,7.357,7.615
2011,11,29,8,55,6.222,7.2090000000000005
2011,11,29,9,0,5.23,6.785
2011,11,29,9,5,4.359,6.412
2011,11,29,9,10,3.848,6.171
2011,11,29,9,15,3.588,6.025
2011,11,29,9,20,3.5540000000000003,6.006
2011,11,29,9,25,3.547,6.003
2011,11,29,9,30,3.54,6.0
2011,11,29,9,35,3.62,6.046
2011,11,29,9,40,3.6350000000000002,6.055
2011,11,29,9,45,3.606,6.04
2011,11,29,9,50,3.605,6.04
2011,11,29,9,55,3.528,5.997
2011,11,29,10,0,3.516,5.9910000000000005
2011,11,29,10,5,3.612,6.046
2011,11,29,10,10,3.7070000000000003,6.101
2011,11,29,10,15,3.771,6.1370000000000005
2011,11,29,10,20,3.936,6.232
2011,11,29,10,25,4.117,6.32
2011,11,29,10,30,4.357,6.424
2011,11,29,10,35,4.519,6.494
2011,11,29,10,40,4.716,6.58
2011,11,29,10,45,5.027,6.714
2011,11,29,10,50,5.2170000000000005,6.796
2011,11,29,10,55,5.3420000000000005,6.851
2011,11,29,11,0,5.511,6.925
2011,11,29,11,5,5.6080000000000005,6.9670000000000005
2011,11,29,11,10,5.599,6.964
2011,11,29,11,15,5.7540000000000004,7.031000000000001
2011,11,29,11,20,6.015000000000001,7.144
2011,11,29,11,25,6.163,7.208
2011,11,29,11,30,6.346,7.288
2011,11,29,11,35,6.513,7.355
2011,11,29,11,40,6.609,7.388
2011,11,29,11,45,6.6690000000000005,7.41
2011,11,29,11,50,6.739,7.434
2011,11,29,11,55,6.79,7.453
2011,11,29,12,0,6.824,7.465
2011,11,29,12,5,6.875,7.4830000000000005
2011,11,29,12,10,6.953,7.51
2011,11,29,12,15,6.987,7.523000000000001
2011,11,29,12,20,6.985,7.523000000000001
2011,11,29,12,25,6.9110000000000005,7.498
2011,11,29,12,30,6.847,7.477
2011,11,29,12,35,6.8180000000000005,7.468
2011,11,29,12,40,6.763,7.449
2011,11,29,12,45,6.672,7.4190000000000005
2011,11,29,12,50,6.599,7.394
2011,11,29,12,55,6.57,7.385
2011,11,29,13,0,6.586,7.391
2011,11,29,13,5,6.575,7.388
2011,11,29,13,10,6.529,7.373
2011,11,29,13,15,6.518,7.37
2011,11,29,13,20,6.57,7.388
2011,11,29,13,25,6.622,7.407
2011,11,29,13,30,6.719,7.44
2011,11,29,13,35,6.825,7.477
2011,11,29,13,40,6.948,7.5200000000000005
2011,11,29,13,45,7.1160000000000005,7.578
2011,11,29,13,50,7.2940000000000005,7.639
2011,11,29,13,55,7.462,7.697
2011,11,29,14,0,7.676,7.7700000000000005
2011,11,29,14,5,7.889,7.843
2011,11,29,14,10,8.111,7.9190000000000005
2011,11,29,14,15,8.342,7.9990000000000006
2011,11,29,14,20,8.564,8.075
2011,11,29,14,25,8.706,8.124
2011,11,29,14,30,8.785,8.151
2011,11,29,14,35,8.847,8.173
2011,11,29,14,40,8.882,8.185
2011,11,29,14,45,8.89,8.188
2011,11,29,14,50,8.88,8.185
2011,11,29,14,55,8.871,8.182
2011,11,29,15,0,8.870000000000001,8.182
2011,11,29,15,5,8.825000000000001,8.167
2011,11,29,15,10,8.816,8.164
2011,11,29,15,15,8.869,8.182
2011,11,29,15,20,8.851,8.176
2011,11,29,15,25,8.842,8.173
2011,11,29,15,30,8.806000000000001,8.16
2011,11,29,15,35,8.583,8.084
2011,11,29,15,40,8.467,8.045
2011,11,29,15,45,8.324,7.996
2011,11,29,15,50,7.816,7.822
2011,11,29,15,55,7.4510000000000005,7.697
2011,11,29,16,0,7.122,7.5840000000000005
2011,11,29,16,5,7.113,7.581
2011,11,29,16,10,7.069,7.565
2011,11,29,16,15,6.954,7.526
2011,11,29,16,20,7.1770000000000005,7.602
2011,11,29,16,25,7.418,7.684
2011,11,29,16,30,7.615,7.752
2011,11,29,16,35,7.839,7.828
2011,11,29,16,40,7.9110000000000005,7.852
2011,11,29,16,45,8.019,7.889
2011,11,29,16,50,8.252,7.968
2011,11,29,16,55,8.484,8.048
2011,11,29,17,0,8.69,8.118
2011,11,29,17,5,9.029,8.234
2011,11,29,17,10,9.591000000000001,8.426
2011,11,29,17,15,10.367,8.695
2011,11,29,17,20,11.206,8.985
2011,11,29,17,25,11.886000000000001,9.22
2011,11,29,17,30,12.468,9.421
2011,11,29,17,35,12.811,9.577
2011,11,29,17,40,13.109,9.723
2011,11,29,17,45,13.493,9.912
2011,11,29,17,50,13.889000000000001,10.108
2011,11,29,17,55,14.285,10.303
2011,11,29,18,0,14.602,10.459
2011,11,29,18,5,14.758000000000001,10.578
2011,11,29,18,10,14.822000000000001,10.645
2011,11,29,18,15,14.789,10.608
2011,11,29,18,20,14.686,10.498
2011,11,29,18,25,14.424,10.367
2011,11,29,18,30,14.197000000000001,10.254
2011,11,29,18,35,14.088000000000001,10.199
2011,11,29,18,40,14.040000000000001,10.175
2011,11,29,18,45,14.079,10.193
2011,11,29,18,50,14.191,10.248
2011,11,29,18,55,14.378,10.34
2011,11,29,19,0,14.658,10.477
2011,11,29,19,5,14.808,10.620000000000001
2011,11,29,19,10,14.903,10.721
2011,11,29,19,15,15.002,10.825000000000001
2011,11,29,19,20,15.086,10.913
2011,11,29,19,25,15.141,10.971
2011,11,29,19,30,15.205,11.038
2011,11,29,19,35,15.249,11.084
2011,11,29,19,40,15.181000000000001,11.011000000000001
2011,11,29,19,45,15.133000000000001,10.959
2011,11,29,19,50,15.079,10.901
2011,11,29,19,55,15.031,10.849
2011,11,29,20,0,14.985,10.8
2011,11,29,20,5,14.977,10.791
2011,11,29,20,10,14.995000000000001,10.81
2011,11,29,20,15,14.956,10.767
2011,11,29,20,20,14.968,10.779
2011,11,29,20,25,15.018,10.831
2011,11,29,20,30,15.107000000000001,10.925
2011,11,29,20,35,15.16,10.98
2011,11,29,20,40,15.204,11.026
2011,11,29,20,45,15.233,11.057
2011,11,29,20,50,15.214,11.035
2011,11,29,20,55,15.128,10.944
2011,11,29,21,0,15.022,10.831
2011,11,29,21,5,14.92,10.721
2011,11,29,21,10,14.843,10.639
2011,11,29,21,15,14.783,10.575000000000001
2011,11,29,21,20,14.735,10.523
2011,11,29,21,25,14.73,10.517
2011,11,29,21,30,14.713000000000001,10.498
2011,11,29,21,35,14.672,10.462
2011,11,29,21,40,14.605,10.428
2011,11,29,21,45,14.539,10.395
2011,11,29,21,50,14.504,10.376
2011,11,29,21,55,14.531,10.388
2011,11,29,22,0,14.495000000000001,10.370000000000001
2011,11,29,22,5,14.458,10.352
2011,11,29,22,10,14.386000000000001,10.315
2011,11,29,22,15,14.258000000000001,10.251
2011,11,29,22,20,14.025,10.135
2011,11,29,22,25,13.754,10.001
2011,11,29,22,30,13.49,9.870000000000001
2011,11,29,22,35,13.237,9.744
2011,11,29,22,40,13.071,9.662
2011,11,29,22,45,12.818,9.537
2011,11,29,22,50,12.48,9.381
2011,11,29,22,55,11.81,9.149000000000001
2011,11,29,23,0,10.742,8.78
2011,11,29,23,5,9.479000000000001,8.344
2011,11,29,23,10,8.361,7.962
2011,11,29,23,15,7.44,7.648000000000001
2011,11,29,23,20,6.652,7.3790000000000004
2011,11,29,23,25,6.198,7.202
2011,11,29,23,30,6.027,7.1290000000000004
2011,11,29,23,35,5.963,7.102
2011,11,29,23,40,5.892,7.071
2011,11,29,23,45,5.779,7.022
2011,11,29,23,50,5.565,6.931
2011,11,29,23,55,5.372,6.848
2011,11,30,0,0,5.266,6.8020000000000005
2011,11,30,0,5,5.195,6.772
2011,11,30,0,10,5.188,6.769
2011,11,30,0,15,5.174,6.763
2011,11,30,0,20,5.138,6.748
2011,11,30,0,25,5.123,6.7410000000000005
2011,11,30,0,30,5.009,6.6930000000000005
2011,11,30,0,35,4.86,6.628
2011,11,30,0,40,4.654,6.54
2011,11,30,0,45,4.355,6.412
2011,11,30,0,50,4.008,6.2620000000000005
2011,11,30,0,55,3.738,6.11
2011,11,30,1,0,3.555,6.006
2011,11,30,1,5,3.372,5.902
2011,11,30,1,10,3.086,5.74
2011,11,30,1,15,2.708,5.527
2011,11,30,1,20,2.4050000000000002,5.356
2011,11,30,1,25,2.211,5.246
2011,11,30,1,30,2.101,5.17
2011,11,30,1,35,1.997,5.087
2011,11,30,1,40,1.832,4.956
2011,11,30,1,45,1.706,4.855
2011,11,30,1,50,1.598,4.7700000000000005
2011,11,30,1,55,1.514,4.703
2011,11,30,2,0,1.399,4.611
2011,11,30,2,5,1.272,4.511
2011,11,30,2,10,1.195,4.449
2011,11,30,2,15,1.099,4.373
2011,11,30,2,20,0.98,4.279
2011,11,30,2,25,0.869,4.19
2011,11,30,2,30,0.793,4.098
2011,11,30,2,35,0.722,4.001
2011,11,30,2,40,0.63,3.876
2011,11,30,2,45,0.548,3.763
2011,11,30,2,50,0.463,3.6470000000000002
2011,11,30,2,55,0.374,3.525
2011,11,30,3,0,0.292,3.412
2011,11,30,3,5,0.214,3.305
2011,11,30,3,10,0.163,3.235
2011,11,30,3,15,0.123,3.18
2011,11,30,3,20,0.081,3.067
2011,11,30,3,25,0.07200000000000001,2.96
2011,11,30,3,30,0.063,2.854
2011,11,30,3,35,0.057,2.777
2011,11,30,3,40,0.049,2.68
2011,11,30,3,45,0.04,2.57
2011,11,30,3,50,0.032,2.475
2011,11,30,3,55,0.023,2.374
2011,11,30,4,0,0.017,2.298
2011,11,30,4,5,0.013000000000000001,2.246
2011,11,30,4,10,0.006,2.161
2011,11,30,4,15,0.0,2.088
2011,11,30,4,20,0.0,2.045
2011,11,30,4,25,0.0,2.0140000000000002
2011,11,30,4,30,0.0,1.95
2011,11,30,4,35,0.0,1.865
2011,11,30,4,40,0.0,1.84
2011,11,30,4,45,0.0,1.828
2011,11,30,4,50,0.0,1.816
2011,11,30,4,55,0.0,1.816
2011,11,30,5,0,0.0,1.816
2011,11,30,5,5,0.0,1.798
2011,11,30,5,10,0.0,1.7910000000000001
2011,11,30,5,15,0.0,1.798
2011,11,30,5,20,0.0,1.807
2011,11,30,5,25,0.0,1.801
2011,11,30,5,30,0.0,1.764
2011,11,30,5,35,0.0,1.737
2011,11,30,5,40,0.0,1.709
2011,11,30,5,45,0.0,1.669
2011,11,30,5,50,0.0,1.6420000000000001
2011,11,30,5,55,0.0,1.624
2011,11,30,6,0,0.0,1.611
2011,11,30,6,5,0.0,1.59
2011,11,30,6,10,0.0,1.566
2011,11,30,6,15,0.0,1.5110000000000001
2011,11,30,6,20,0.0,1.44
2011,11,30,6,25,0.0,1.3820000000000001
2011,11,30,6,30,0.0,1.331
2011,11,30,6,35,0.0,1.276
2011,11,30,6,40,0.0,1.227
2011,11,30,6,45,0.0,1.178
2011,11,30,6,50,0.0,1.114
2011,11,30,6,55,0.0,1.068
2011,11,30,7,0,0.0,1.038
2011,11,30,7,5,0.0,1.016
2011,11,30,7,10,0.0,1.0010000000000001
2011,11,30,7,15,0.0,1.0070000000000001
2011,11,30,7,20,0.0,1.025
2011,11,30,7,25,0.0,1.047
2011,11,30,7,30,0.0,1.053
2011,11,30,7,35,0.0,1.041
2011,11,30,7,40,0.0,1.01
2011,11,30,7,45,0.0,0.983
2011,11,30,7,50,0.0,0.9520000000000001
2011,11,30,7,55,0.0,0.918
2011,11,30,8,0,0.0,0.885
2011,11,30,8,5,0.0,0.867
2011,11,30,8,10,0.0,0.864
2011,11,30,8,15,0.0,0.897
2011,11,30,8,20,0.0,0.9550000000000001
2011,11,30,8,25,0.0,1.0070000000000001
2011,11,30,8,30,0.0,1.05
2011,11,30,8,35,0.0,1.095
2011,11,30,8,40,0.0,1.135
2011,11,30,8,45,0.0,1.159
2011,11,30,8,50,0.0,1.1380000000000001
2011,11,30,8,55,0.0,1.062
2011,11,30,9,0,0.0,0.973
2011,11,30,9,5,0.0,0.903
2011,11,30,9,10,0.0,0.912
2011,11,30,9,15,0.0,0.927
2011,11,30,9,20,0.0,0.891
2011,11,30,9,25,0.0,0.866
2011,11,30,9,30,0.0,0.839
2011,11,30,9,35,0.0,0.775
2011,11,30,9,40,0.0,0.7010000000000001
2011,11,30,9,45,0.0,0.631
2011,11,30,9,50,0.0,0.579
2011,11,30,9,55,0.0,0.503
2011,11,30,10,0,0.0,0.427
2011,11,30,10,5,0.0,0.387
2011,11,30,10,10,0.0,0.442
2011,11,30,10,15,0.0,0.531
2011,11,30,10,20,0.0,0.582
2011,11,30,10,25,0.0,0.5730000000000001
2011,11,30,10,30,0.0,0.531
2011,11,30,10,35,0.0,0.488
2011,11,30,10,40,0.0,0.47300000000000003
2011,11,30,10,45,0.0,0.497
2011,11,30,10,50,0.0,0.515
2011,11,30,10,55,0.0,0.506
2011,11,30,11,0,0.0,0.46900000000000003
2011,11,30,11,5,0.0,0.40800000000000003
2011,11,30,11,10,0.0,0.354
2011,11,30,11,15,0.0,0.314
2011,11,30,11,20,0.0,0.293
2011,11,30,11,25,0.0,0.293
2011,11,30,11,30,0.0,0.296
2011,11,30,11,35,0.0,0.305
2011,11,30,11,40,0.0,0.314
2011,11,30,11,45,0.0,0.302
2011,11,30,11,50,0.0,0.253
2011,11,30,11,55,0.0,0.192
2011,11,30,12,0,0.0,0.192
2011,11,30,12,5,0.0,0.281
2011,11,30,12,10,0.0,0.41500000000000004
2011,11,30,12,15,0.0,0.519
2011,11,30,12,20,0.0,0.604
2011,11,30,12,25,0.0,0.68
2011,11,30,12,30,0.0,0.726
2011,11,30,12,35,0.0,0.766
2011,11,30,12,40,0.0,0.8240000000000001
2011,11,30,12,45,0.0,0.885
2011,11,30,12,50,0.0,0.925
2011,11,30,12,55,0.0,0.9430000000000001
2011,11,30,13,0,0.0,0.967
2011,11,30,13,5,0.0,1.01
2011,11,30,13,10,0.0,1.065
2011,11,30,13,15,0.0,1.1380000000000001
2011,11,30,13,20,0.0,1.233
2011,11,30,13,25,0.0,1.324
2011,11,30,13,30,0.0,1.437
2011,11,30,13,35,0.0,1.575
2011,11,30,13,40,0.0,1.712
2011,11,30,13,45,0.0,1.843
2011,11,30,13,50,0.0,1.974
2011,11,30,13,55,0.0,2.115
2011,11,30,14,0,0.01,2.243
2011,11,30,14,5,0.019,2.343
2011,11,30,14,10,0.023,2.395
2011,11,30,14,15,0.023,2.398
2011,11,30,14,20,0.021,2.3770000000000002
2011,11,30,14,25,0.019,2.353
2011,11,30,14,30,0.019,2.35
2011,11,30,14,35,0.023,2.395
2011,11,30,14,40,0.026000000000000002,2.438
2011,11,30,14,45,0.03,2.481
2011,11,30,14,50,0.036000000000000004,2.5540000000000003
2011,11,30,14,55,0.042,2.6270000000000002
2011,11,30,15,0,0.048,2.704
2011,11,30,15,5,0.056,2.795
2011,11,30,15,10,0.062,2.871
2011,11,30,15,15,0.067,2.935
2011,11,30,15,20,0.07200000000000001,2.993
2011,11,30,15,25,0.077,3.051
2011,11,30,15,30,0.08,3.097
2011,11,30,15,35,0.083,3.128
2011,11,30,15,40,0.083,3.134
2011,11,30,15,45,0.085,3.152
2011,11,30,15,50,0.19,3.311
2011,11,30,15,55,0.32,3.491
2011,11,30,16,0,0.441,3.6590000000000003
2011,11,30,16,5,0.587,3.86
2011,11,30,16,10,0.727,4.055
2011,11,30,16,15,0.88,4.248
2011,11,30,16,20,1.1260000000000001,4.446
2011,11,30,16,25,1.339,4.617
2011,11,30,16,30,1.5170000000000001,4.76
2011,11,30,16,35,1.703,4.91
2011,11,30,16,40,1.95,5.1080000000000005
2011,11,30,16,45,2.2920000000000003,5.353
2011,11,30,16,50,2.789,5.636
2011,11,30,16,55,3.266,5.908
2011,11,30,17,0,3.662,6.134
2011,11,30,17,5,4.015,6.335
2011,11,30,17,10,4.4030000000000005,6.503
2011,11,30,17,15,4.8260000000000005,6.686
2011,11,30,17,20,5.397,6.934
2011,11,30,17,25,6.3,7.324
2011,11,30,17,30,7.869,7.877
2011,11,30,17,35,9.612,8.475
2011,11,30,17,40,10.915000000000001,8.926
2011,11,30,17,45,11.533,9.14
2011,11,30,17,50,11.606,9.164
2011,11,30,17,55,11.354000000000001,9.076
2011,11,30,18,0,11.873000000000001,9.256
2011,11,30,18,5,11.578,9.152000000000001
2011,11,30,18,10,11.44,9.103
2011,11,30,18,15,11.697000000000001,9.192
2011,11,30,18,20,12.613,9.518
2011,11,30,18,25,13.382,9.9
2011,11,30,18,30,13.93,10.171
2011,11,30,18,35,14.195,10.303
2011,11,30,18,40,14.435,10.422
2011,11,30,18,45,14.718,10.58
2011,11,30,18,50,14.926,10.803
2011,11,30,18,55,15.124,11.014
2011,11,30,19,0,15.269,11.169
2011,11,30,19,5,15.395,11.304
2011,11,30,19,10,15.463000000000001,11.377
2011,11,30,19,15,15.523,11.441
2011,11,30,19,20,15.585,11.508000000000001
2011,11,30,19,25,15.659,11.587
2011,11,30,19,30,15.708,11.716000000000001
2011,11,30,19,35,15.746,11.838000000000001
2011,11,30,19,40,15.776,11.935
2011,11,30,19,45,15.813,12.054
2011,11,30,19,50,15.846,12.164
2011,11,30,19,55,15.879,12.271
2011,11,30,20,0,15.911,12.375
2011,11,30,20,5,15.938,12.463000000000001
2011,11,30,20,10,15.958,12.527000000000001
2011,11,30,20,15,15.961,12.540000000000001
2011,11,30,20,20,15.959,12.533
2011,11,30,20,25,15.954,12.518
2011,11,30,20,30,15.97,12.57
2011,11,30,20,35,16.0,12.671000000000001
2011,11,30,20,40,16.0,12.799
2011,11,30,20,45,16.0,12.942
2011,11,30,20,50,16.0,13.07
2011,11,30,20,55,16.0,13.174
2011,11,30,21,0,16.0,13.253
2011,11,30,21,5,16.0,13.345
2011,11,30,21,10,16.0,13.449
2011,11,30,21,15,16.0,13.598
2011,11,30,21,20,16.0,13.763
2011,11,30,21,25,16.0,13.922
2011,11,30,21,30,16.0,14.071
2011,11,30,21,35,16.0,14.184000000000001
2011,11,30,21,40,16.0,14.27
2011,11,30,21,45,16.0,14.358
2011,11,30,21,50,16.0,14.477
2011,11,30,21,55,16.0,14.575000000000001
2011,11,30,22,0,16.0,14.697000000000001
2011,11,30,22,5,16.0,14.801
2011,11,30,22,10,16.0,14.892
2011,11,30,22,15,16.0,14.975
2011,11,30,22,20,16.0,15.06
2011,11,30,22,25,16.0,15.121
2011,11,30,22,30,16.0,15.182
2011,11,30,22,35,16.0,15.261000000000001
2011,11,30,22,40,16.0,15.356
2011,11,30,22,45,16.0,15.429
2011,11,30,22,50,16.0,15.484
2011,11,30,22,55,16.0,15.524000000000001
2011,11,30,23,0,16.0,15.539
2011,11,30,23,5,16.0,15.548
2011,11,30,23,10,16.0,15.548
2011,11,30,23,15,16.0,15.551
2011,11,30,23,20,16.0,15.506
2011,11,30,23,25,16.0,15.46
2011,11,30,23,30,16.0,15.399000000000001
2011,11,30,23,35,16.0,15.347
2011,11,30,23,40,16.0,15.307
2011,11,30,23,45,16.0,15.298
2011,11,30,23,50,16.0,15.292
2011,11,30,23,55,16.0,15.304
2011,12,1,0,0,16.0,15.326
2011,12,1,0,5,16.0,15.362
2011,12,1,0,10,16.0,15.396
2011,12,1,0,15,16.0,15.417
2011,12,1,0,20,16.0,15.402000000000001
2011,12,1,0,25,16.0,15.362
2011,12,1,0,30,16.0,15.322000000000001
2011,12,1,0,35,16.0,15.301
2011,12,1,0,40,16.0,15.292
2011,12,1,0,45,16.0,15.301
2011,12,1,0,50,16.0,15.307
2011,12,1,0,55,16.0,15.35
2011,12,1,1,0,16.0,15.414
2011,12,1,1,5,16.0,15.435
2011,12,1,1,10,16.0,15.374
2011,12,1,1,15,16.0,15.301
2011,12,1,1,20,16.0,15.24
2011,12,1,1,25,16.0,15.203000000000001
2011,12,1,1,30,16.0,15.185
2011,12,1,1,35,16.0,15.145
2011,12,1,1,40,16.0,15.106
2011,12,1,1,45,16.0,15.109
2011,12,1,1,50,16.0,15.127
2011,12,1,1,55,16.0,15.146
2011,12,1,2,0,16.0,15.213000000000001
2011,12,1,2,5,16.0,15.286
2011,12,1,2,10,16.0,15.338000000000001
2011,12,1,2,15,16.0,15.356
2011,12,1,2,20,16.0,15.359
2011,12,1,2,25,16.0,15.377
2011,12,1,2,30,16.0,15.414
2011,12,1,2,35,16.0,15.46
2011,12,1,2,40,16.0,15.478
2011,12,1,2,45,16.0,15.417
2011,12,1,2,50,16.0,15.267
2011,12,1,2,55,16.0,15.179
2011,12,1,3,0,16.0,15.1
2011,12,1,3,5,16.0,14.953000000000001
2011,12,1,3,10,16.0,14.911
2011,12,1,3,15,16.0,14.932
2011,12,1,3,20,16.0,14.981
2011,12,1,3,25,16.0,15.06
2011,12,1,3,30,16.0,15.155000000000001
2011,12,1,3,35,16.0,15.246
2011,12,1,3,40,16.0,15.286
2011,12,1,3,45,16.0,15.289
2011,12,1,3,50,16.0,15.252
2011,12,1,3,55,16.0,15.188
2011,12,1,4,0,16.0,15.139000000000001
2011,12,1,4,5,16.0,15.155000000000001
2011,12,1,4,10,16.0,15.164
2011,12,1,4,15,16.0,15.17
2011,12,1,4,20,16.0,15.182
2011,12,1,4,25,16.0,15.149000000000001
2011,12,1,4,30,16.0,15.097
2011,12,1,4,35,16.0,15.014000000000001
2011,12,1,4,40,16.0,14.92
2011,12,1,4,45,16.0,14.853
2011,12,1,4,50,16.0,14.798
2011,12,1,4,55,16.0,14.767
2011,12,1,5,0,16.0,14.685
2011,12,1,5,5,16.0,14.575000000000001
2011,12,1,5,10,16.0,14.462
2011,12,1,5,15,16.0,14.349
2011,12,1,5,20,16.0,14.257
2011,12,1,5,25,16.0,14.132
2011,12,1,5,30,16.0,14.074
2011,12,1,5,35,16.0,14.035
2011,12,1,5,40,16.0,14.047
2011,12,1,5,45,16.0,14.099
2011,12,1,5,50,16.0,14.184000000000001
2011,12,1,5,55,16.0,14.303
2011,12,1,6,0,16.0,14.422
2011,12,1,6,5,16.0,14.547
2011,12,1,6,10,16.0,14.63
2011,12,1,6,15,16.0,14.679
2011,12,1,6,20,16.0,14.706
2011,12,1,6,25,16.0,14.700000000000001
2011,12,1,6,30,16.0,14.636000000000001
2011,12,1,6,35,16.0,14.483
2011,12,1,6,40,16.0,14.294
2011,12,1,6,45,16.0,14.132
2011,12,1,6,50,16.0,14.007
2011,12,1,6,55,16.0,13.94
2011,12,1,7,0,16.0,13.861
2011,12,1,7,5,16.0,13.778
2011,12,1,7,10,16.0,13.702
2011,12,1,7,15,16.0,13.623000000000001
2011,12,1,7,20,16.0,13.522
2011,12,1,7,25,16.0,13.412
2011,12,1,7,30,16.0,13.266
2011,12,1,7,35,16.0,13.08
2011,12,1,7,40,16.0,12.893
2011,12,1,7,45,16.0,12.729000000000001
2011,12,1,7,50,15.991,12.622
2011,12,1,7,55,15.985000000000001,12.603
2011,12,1,8,0,15.984,12.6
2011,12,1,8,5,15.955,12.506
2011,12,1,8,10,15.931000000000001,12.426
2011,12,1,8,15,15.909,12.356
2011,12,1,8,20,15.892,12.301
2011,12,1,8,25,15.895,12.31
2011,12,1,8,30,15.883000000000001,12.271
2011,12,1,8,35,15.846,12.152000000000001
2011,12,1,8,40,15.808,12.030000000000001
2011,12,1,8,45,15.756,11.862
2011,12,1,8,50,15.713000000000001,11.725
2011,12,1,8,55,15.666,11.59
2011,12,1,9,0,15.527000000000001,11.441
2011,12,1,9,5,15.207,11.096
2011,12,1,9,10,14.901,10.769
2011,12,1,9,15,14.495000000000001,10.446
2011,12,1,9,20,14.399000000000001,10.4
2011,12,1,9,25,13.874,10.141
2011,12,1,9,30,13.424,9.918000000000001
2011,12,1,9,35,12.536,9.482
2011,12,1,9,40,12.227,9.375
2011,12,1,9,45,11.514000000000001,9.128
2011,12,1,9,50,10.44,8.755
2011,12,1,9,55,9.763,8.52
2011,12,1,10,0,9.0,8.258000000000001
2011,12,1,10,5,8.421,8.06
2011,12,1,10,10,7.868,7.87
